pertSize,reactionTime,initialResponse,subID,blockNo,prevSize,leftResponse,rightResponse,noResponse,nullTrials,correctResponses,incorrectResponses
150,1.15999508427922,-1,10,2,-200,1,0,0,0,1,0
100,2.56800229966029,-1,10,2,150,1,0,0,0,1,0
200,1.76199461198121,-1,10,2,-150,1,0,0,0,1,0
0,2.21799792051752,1,10,2,200,0,1,0,1,0,0
-100,1.33599807203427,1,10,2,0,0,1,0,0,1,0
50,2.3329986629542,-1,10,2,-100,1,0,0,0,1,0
-300,0.890991082073015,1,10,2,50,0,1,0,0,1,0
0,3.04999984407914,1,10,2,-300,0,1,0,1,0,0
-25,2.59899426603806,1,10,2,0,0,1,0,0,1,0
300,0.998991232518165,-1,10,2,-25,1,0,0,0,1,0
150,1.7039978935718,-1,10,2,300,1,0,0,0,1,0
-200,1.28599631416728,1,10,2,150,0,1,0,0,1,0
-50,2.451995797157,1,10,2,-200,0,1,0,0,1,0
25,2.73899455905485,1,10,2,-50,0,1,0,0,0,1
100,2.25099628102907,-1,10,2,25,1,0,0,0,1,0
150,1.12499271631532,-1,10,2,100,1,0,0,0,1,0
-200,1.20799318528589,1,10,2,150,0,1,0,0,1,0
0,3.55999486172368,1,10,2,-200,0,1,0,1,0,0
100,3.75399276376265,-1,10,2,0,1,0,0,0,1,0
-50,3.8309959868202,1,10,2,100,0,1,0,0,1,0
300,2.61099983847089,-1,10,2,-50,1,0,0,0,1,0
0,3.64399190092081,-1,10,2,300,1,0,0,1,0,0
25,3.49899611068395,-1,10,2,0,1,0,0,0,1,0
-300,1.56899955165864,1,10,2,25,0,1,0,0,1,0
-150,1.74599580264476,1,10,2,-300,0,1,0,0,1,0
200,2.1829934215566,-1,10,2,-150,1,0,0,0,1,0
50,3.64999541544967,-1,10,2,200,1,0,0,0,1,0
-25,2.80999380243156,1,10,2,50,0,1,0,0,1,0
-100,2.17799530506454,1,10,2,-25,0,1,0,0,1,0
-150,1.20899567592278,1,10,2,-100,0,1,0,0,1,0
25,4.82900097298261,-1,10,3,100,1,0,0,0,1,0
-50,2.65900636494189,1,10,3,25,0,1,0,0,1,0
-200,1.98400477433461,1,10,3,-50,0,1,0,0,1,0
150,1.15300254249451,-1,10,3,-200,1,0,0,0,1,0
300,0.883004968047317,-1,10,3,150,1,0,0,0,1,0
-25,2.41900632631587,1,10,3,300,0,1,0,0,1,0
0,3.54800492704089,-1,10,3,-25,1,0,0,1,0,0
-300,0.945001178028178,1,10,3,0,0,1,0,0,1,0
50,2.53000669121684,-1,10,3,-300,1,0,0,0,1,0
-100,3.10900694787415,1,10,3,50,0,1,0,0,1,0
0,3.71000794315478,1,10,3,-100,0,1,0,1,0,0
200,1.06500109529588,-1,10,3,0,1,0,0,0,1,0
-150,1.09200776195212,1,10,3,200,0,1,0,0,1,0
-100,2.3890046478482,1,10,3,-150,0,1,0,0,1,0
-25,2.36800092828344,1,10,3,-100,0,1,0,0,1,0
50,2.69800129986106,-1,10,3,-25,1,0,0,0,1,0
200,1.01700684738171,-1,10,3,50,1,0,0,0,1,0
-150,1.17100219785789,1,10,3,200,0,1,0,0,1,0
-300,1.31000226879405,1,10,3,-150,0,1,0,0,1,0
25,2.39700647223071,-1,10,3,-300,1,0,0,0,1,0
0,2.92899883460632,1,10,3,25,0,1,0,1,0,0
300,1.02099971353891,-1,10,3,0,1,0,0,0,1,0
-50,2.29299908650137,1,10,3,300,0,1,0,0,1,0
100,2.43400221633783,-1,10,3,-50,1,0,0,0,1,0
0,3.70200688791374,-1,10,3,100,1,0,0,1,0,0
-200,2.07100466870907,1,10,3,0,0,1,0,0,1,0
150,1.97200227010035,-1,10,3,-200,1,0,0,0,1,0
100,2.40199979090539,-1,10,3,150,1,0,0,0,1,0
200,1.3149921592485,-1,10,3,-150,1,0,0,0,1,0
0,3.03099478172953,-1,10,3,200,1,0,0,1,0,0
-100,2.42599926197727,1,10,3,0,0,1,0,0,1,0
50,3.42999712967867,1,10,3,-100,0,1,0,0,0,1
-300,0.976999664540926,1,10,3,50,0,1,0,0,1,0
0,3.63099899196823,-1,10,3,-300,1,0,0,1,0,0
-25,3.93999671530764,1,10,3,0,0,1,0,0,1,0
300,1.14099990260729,-1,10,3,-25,1,0,0,0,1,0
150,2.17700172269542,-1,10,3,300,1,0,0,0,1,0
-200,1.32999404930888,1,10,3,150,0,1,0,0,1,0
-50,2.41999535012292,1,10,3,-200,0,1,0,0,1,0
25,3.37699927115318,-1,10,3,-50,1,0,0,0,1,0
100,1.2219941079602,-1,10,3,25,1,0,0,0,1,0
150,1.89099713409087,-1,10,3,100,1,0,0,0,1,0
-200,1.13900067317445,1,10,3,150,0,1,0,0,1,0
0,3.54799428224214,1,10,3,-200,0,1,0,1,0,0
100,2.72699568676762,-1,10,3,0,1,0,0,0,1,0
-50,3.97500068139925,1,10,3,100,0,1,0,0,1,0
300,0.9919926793591,-1,10,3,-50,1,0,0,0,1,0
0,2.33799767887103,1,10,3,300,0,1,0,1,0,0
25,2.39099203145452,-1,10,3,0,1,0,0,0,1,0
-300,0.565995581746392,1,10,3,25,0,1,0,0,1,0
-150,1.92200159108324,1,10,3,-300,0,1,0,0,1,0
200,1.1579978014197,-1,10,3,-150,1,0,0,0,1,0
50,3.03900135314325,-1,10,3,200,1,0,0,0,1,0
-25,3.17200019001757,1,10,3,50,0,1,0,0,1,0
-100,2.33200076341745,1,10,3,-25,0,1,0,0,1,0
-150,1.30299314820877,1,10,3,-100,0,1,0,0,1,0
25,5.39400267660676,1,11,1,100,0,1,0,0,0,1
-50,3.90199517774454,1,11,1,25,0,1,0,0,1,0
-200,2.44299404894991,1,11,1,-50,0,1,0,0,1,0
150,1.87899327194464,-1,11,1,-200,1,0,0,0,1,0
300,1.01099694347067,-1,11,1,150,1,0,0,0,1,0
-25,3.64999355256441,1,11,1,300,0,1,0,0,1,0
0,5.47199885344162,1,11,1,-25,0,1,0,1,0,0
-300,2.51100017106364,1,11,1,0,0,1,0,0,1,0
50,3.08499989652046,-1,11,1,-300,1,0,0,0,1,0
-100,2.59899860584119,1,11,1,50,0,1,0,0,1,0
0,3.95799654853181,1,11,1,-100,0,1,0,1,0,0
200,0.950999377724656,-1,11,1,0,1,0,0,0,1,0
-150,1.52499529933993,1,11,1,200,0,1,0,0,1,0
-100,2.56799294697703,1,11,1,-150,0,1,0,0,1,0
-25,5.20900135230477,1,11,1,-100,0,1,0,0,1,0
50,4.53199373221287,-1,11,1,-25,1,0,0,0,1,0
200,1.41500177800481,-1,11,1,50,1,0,0,0,1,0
-150,1.63599975430407,1,11,1,200,0,1,0,0,1,0
-300,1.7210000445848,1,11,1,-150,0,1,0,0,1,0
25,3.3329960825431,-1,11,1,-300,1,0,0,0,1,0
0,3.77599366712093,1,11,1,25,0,1,0,1,0,0
300,1.90200230789196,-1,11,1,0,1,0,0,0,1,0
-50,3.57299419093033,1,11,1,300,0,1,0,0,1,0
100,4.54199642729509,-1,11,1,-50,1,0,0,0,1,0
0,5.87499752700387,-1,11,1,100,1,0,0,1,0,0
-200,1.62099644374393,1,11,1,0,0,1,0,0,1,0
150,2.30299780201312,-1,11,1,-200,1,0,0,0,1,0
100,2.28899302565696,-1,11,1,150,1,0,0,0,1,0
200,1.22100210189819,-1,11,1,-150,1,0,0,0,1,0
0,4.73999775373522,-1,11,1,200,1,0,0,1,0,0
-100,1.52800374555227,1,11,1,0,0,1,0,0,1,0
50,5.28999603926786,-1,11,1,-100,1,0,0,0,1,0
-300,1.47200055944995,1,11,1,50,0,1,0,0,1,0
0,6.08400422751583,1,11,1,-300,0,1,0,1,0,0
-25,3.38400483036094,1,11,1,0,0,1,0,0,1,0
300,1.04300467002031,-1,11,1,-25,1,0,0,0,1,0
150,2.26199999177334,-1,11,1,300,1,0,0,0,1,0
-200,2.12500417137198,1,11,1,150,0,1,0,0,1,0
-50,3.6619971104883,1,11,1,-200,0,1,0,0,1,0
25,4.59199990677735,-1,11,1,-50,1,0,0,0,1,0
100,3.21100084388308,-1,11,1,25,1,0,0,0,1,0
150,1.97000509285863,-1,11,1,100,1,0,0,0,1,0
-200,1.44199926602596,1,11,1,150,0,1,0,0,1,0
0,3.76300057875778,1,11,1,-200,0,1,0,1,0,0
100,3.17600170087826,-1,11,1,0,1,0,0,0,1,0
-50,3.07299806189258,1,11,1,100,0,1,0,0,1,0
300,0.845002443311387,-1,11,1,-50,1,0,0,0,1,0
0,3.96200344419049,1,11,1,300,0,1,0,1,0,0
25,3.68800055015163,-1,11,1,0,1,0,0,0,1,0
-300,2.15999762665888,1,11,1,25,0,1,0,0,1,0
-150,1.53899900734541,1,11,1,-300,0,1,0,0,1,0
200,1.09100468731049,-1,11,1,-150,1,0,0,0,1,0
50,3.73200424527749,1,11,1,200,0,1,0,0,0,1
-25,5.02900541436247,1,11,1,50,0,1,0,0,1,0
-100,2.13700411808531,1,11,1,-25,0,1,0,0,1,0
-150,1.44300552189088,1,11,1,-100,0,1,0,0,1,0
25,2.80399822449544,1,11,2,100,0,1,0,0,0,1
-50,3.58799881541927,-1,11,2,25,1,0,0,0,0,1
-200,1.28099839579954,1,11,2,-50,0,1,0,0,1,0
150,2.28099510860193,-1,11,2,-200,1,0,0,0,1,0
300,0.856996258022264,-1,11,2,150,1,0,0,0,1,0
-25,1.69199864852271,1,11,2,300,0,1,0,0,1,0
0,2.64899904882623,1,11,2,-25,0,1,0,1,0,0
-300,1.18399848484842,1,11,2,0,0,1,0,0,1,0
50,3.30999624252581,-1,11,2,-300,1,0,0,0,1,0
-100,1.48399910044827,1,11,2,50,0,1,0,0,1,0
0,2.34999940264242,1,11,2,-100,0,1,0,1,0,0
200,1.25199571108533,-1,11,2,0,1,0,0,0,1,0
-150,1.32399270629685,1,11,2,200,0,1,0,0,1,0
-100,1.64499931550381,1,11,2,-150,0,1,0,0,1,0
-25,3.34100258410035,1,11,2,-100,0,1,0,0,1,0
50,4.06299736416258,-1,11,2,-25,1,0,0,0,1,0
200,1.01499333763059,-1,11,2,50,1,0,0,0,1,0
-150,2.13099653053359,1,11,2,200,0,1,0,0,1,0
-300,2.15999436247512,1,11,2,-150,0,1,0,0,1,0
25,3.10899924075784,-1,11,2,-300,1,0,0,0,1,0
0,3.79899434387335,1,11,2,25,0,1,0,1,0,0
300,0.771999879478244,-1,11,2,0,1,0,0,0,1,0
-50,4.06400262319949,-1,11,2,300,1,0,0,0,0,1
100,2.87099271714396,-1,11,2,-50,1,0,0,0,1,0
0,2.61399818408245,1,11,2,100,0,1,0,1,0,0
-200,1.3149952774038,1,11,2,0,0,1,0,0,1,0
150,1.02200014377013,-1,11,2,-200,1,0,0,0,1,0
100,2.37499575984839,-1,11,2,150,1,0,0,0,1,0
200,1.03300028968079,-1,11,2,-150,1,0,0,0,1,0
0,3.05799580204621,-1,11,2,200,1,0,0,1,0,0
-100,1.55099728083587,1,11,2,0,0,1,0,0,1,0
50,2.5510004625321,-1,11,2,-100,1,0,0,0,1,0
-300,1.03100142205221,1,11,2,50,0,1,0,0,1,0
0,3.39399387621961,-1,11,2,-300,1,0,0,1,0,0
-25,3.37999720228254,1,11,2,0,0,1,0,0,1,0
300,0.694001791118353,-1,11,2,-25,1,0,0,0,1,0
150,1.1609959467678,-1,11,2,300,1,0,0,0,1,0
-200,1.56900215792848,1,11,2,150,0,1,0,0,1,0
-50,2.46199909567804,1,11,2,-200,0,1,0,0,1,0
25,3.39699609160743,-1,11,2,-50,1,0,0,0,1,0
100,2.40199942886829,-1,11,2,25,1,0,0,0,1,0
150,2.00200061965006,-1,11,2,100,1,0,0,0,1,0
-200,1.21499396169384,1,11,2,150,0,1,0,0,1,0
0,3.53399584555882,1,11,2,-200,0,1,0,1,0,0
100,3.26300052201987,-1,11,2,0,1,0,0,0,1,0
-50,3.82399326491577,1,11,2,100,0,1,0,0,1,0
300,0.944999977829866,-1,11,2,-50,1,0,0,0,1,0
0,4.71399457920052,-1,11,2,300,1,0,0,1,0,0
25,3.94299618625519,1,11,2,0,0,1,0,0,0,1
-300,0.688999171019532,-1,11,2,25,1,0,0,0,0,1
-150,2.24399965751218,1,11,2,-300,0,1,0,0,1,0
200,1.08600092256529,-1,11,2,-150,1,0,0,0,1,0
50,3.92299339425517,-1,11,2,200,1,0,0,0,1,0
-25,3.87300007355225,1,11,2,50,0,1,0,0,1,0
-100,2.3610008431715,1,11,2,-25,0,1,0,0,1,0
-150,1.40200172209734,1,11,2,-100,0,1,0,0,1,0
25,5.72000006687449,-1,11,3,100,1,0,0,0,1,0
-50,3.00500024223584,1,11,3,25,0,1,0,0,1,0
-200,1.51300111556338,1,11,3,-50,0,1,0,0,1,0
150,3.63400256705063,-1,11,3,-200,1,0,0,0,1,0
300,1.14499813127622,-1,11,3,150,1,0,0,0,1,0
-25,1.94100285958848,1,11,3,300,0,1,0,0,1,0
0,4.46699923324195,1,11,3,-25,0,1,0,1,0,0
-300,1.70100453269697,1,11,3,0,0,1,0,0,1,0
50,6.36700669479615,1,11,3,-300,0,1,0,0,0,1
-100,2.71000462555821,1,11,3,50,0,1,0,0,1,0
0,4.52000415551447,1,11,3,-100,0,1,0,1,0,0
200,1.49500584804628,-1,11,3,0,1,0,0,0,1,0
-150,1.44899915015412,1,11,3,200,0,1,0,0,1,0
-100,1.66099862122792,1,11,3,-150,0,1,0,0,1,0
-25,4.6470028716285,-1,11,3,-100,1,0,0,0,0,1
50,3.08900328946038,-1,11,3,-25,1,0,0,0,1,0
200,1.58599846124707,-1,11,3,50,1,0,0,0,1,0
-150,1.64700568222906,1,11,3,200,0,1,0,0,1,0
-300,1.29900464522507,1,11,3,-150,0,1,0,0,1,0
25,3.38799690949963,-1,11,3,-300,1,0,0,0,1,0
0,4.70100188100332,1,11,3,25,0,1,0,1,0,0
300,1.53300288676837,-1,11,3,0,1,0,0,0,1,0
-50,2.60300598788308,1,11,3,300,0,1,0,0,1,0
100,1.7719982283088,-1,11,3,-50,1,0,0,0,1,0
0,3.55200235116354,1,11,3,100,0,1,0,1,0,0
-200,1.37800204157975,1,11,3,0,0,1,0,0,1,0
150,1.31100550007977,-1,11,3,-200,1,0,0,0,1,0
100,2.42299814486614,-1,11,3,150,1,0,0,0,1,0
200,1.04300254619011,-1,11,3,-150,1,0,0,0,1,0
0,2.91099800670054,1,11,3,200,0,1,0,1,0,0
-100,1.66699482881813,1,11,3,0,0,1,0,0,1,0
50,3.54399354445923,-1,11,3,-100,1,0,0,0,1,0
-300,1.40699559438508,1,11,3,50,0,1,0,0,1,0
0,3.96799302339787,1,11,3,-300,0,1,0,1,0,0
-25,4.39299907970417,-1,11,3,0,1,0,0,0,0,1
300,1.40599908685545,-1,11,3,-25,1,0,0,0,1,0
150,1.33599844789569,-1,11,3,300,1,0,0,0,1,0
-200,1.35999910748069,1,11,3,150,0,1,0,0,1,0
-50,2.19799940967641,1,11,3,-200,0,1,0,0,1,0
25,3.43200260889716,-1,11,3,-50,1,0,0,0,1,0
100,4.54499509251036,-1,11,3,25,1,0,0,0,1,0
150,1.74999639260932,-1,11,3,100,1,0,0,0,1,0
-200,1.17500099336758,1,11,3,150,0,1,0,0,1,0
0,4.03699477553164,1,11,3,-200,0,1,0,1,0,0
100,2.2729992845052,-1,11,3,0,1,0,0,0,1,0
-50,2.42799430632294,1,11,3,100,0,1,0,0,1,0
300,2.99399717688357,-1,11,3,-50,1,0,0,0,1,0
0,4.12899472713616,1,11,3,300,0,1,0,1,0,0
25,3.42199904620793,-1,11,3,0,1,0,0,0,1,0
-300,1.50699744927988,1,11,3,25,0,1,0,0,1,0
-150,1.43099522936245,1,11,3,-300,0,1,0,0,1,0
200,1.38799827230105,1,11,3,-150,0,1,0,0,0,1
50,3.65800174904143,-1,11,3,200,1,0,0,0,1,0
-25,3.05800004350749,1,11,3,50,0,1,0,0,1,0
-100,1.56000232470251,1,11,3,-25,0,1,0,0,1,0
-150,2.05899687350029,1,11,3,-100,0,1,0,0,1,0
25,6.21800639843423,-1,12,1,100,1,0,0,0,1,0
-50,6.24700704895804,1,12,1,25,0,1,0,0,1,0
-200,4.28300648641016,1,12,1,-50,0,1,0,0,1,0
150,5.19400172340829,-1,12,1,-200,1,0,0,0,1,0
300,3.55900474464579,-1,12,1,150,1,0,0,0,1,0
-25,4.60300192069553,1,12,1,300,0,1,0,0,1,0
0,4.29899992715946,-1,12,1,-25,1,0,0,1,0,0
-300,3.2799984584999,1,12,1,0,0,1,0,0,1,0
50,5.57199740051874,-1,12,1,-300,1,0,0,0,1,0
-100,6.11000366007647,-1,12,1,50,1,0,0,0,0,1
0,6.19700562035723,-1,12,1,-100,1,0,0,1,0,0
200,4.04400146281114,-1,12,1,0,1,0,0,0,1,0
-150,5.18200657939451,1,12,1,200,0,1,0,0,1,0
-100,4.4000017526123,1,12,1,-150,0,1,0,0,1,0
-25,5.36500377595075,-1,12,1,-100,1,0,0,0,0,1
50,4.86300334655971,-1,12,1,-25,1,0,0,0,1,0
200,3.52099993884622,-1,12,1,50,1,0,0,0,1,0
-150,3.68900601827772,1,12,1,200,0,1,0,0,1,0
-300,3.06300036036555,1,12,1,-150,0,1,0,0,1,0
25,5.6449991524205,-1,12,1,-300,1,0,0,0,1,0
0,4.72400096201454,1,12,1,25,0,1,0,1,0,0
300,3.49900163423445,1,12,1,0,0,1,0,0,0,1
-50,5.3120045517644,1,12,1,300,0,1,0,0,1,0
100,4.35899802279164,-1,12,1,-50,1,0,0,0,1,0
0,6.76399943506112,-1,12,1,100,1,0,0,1,0,0
-200,3.32199771833257,1,12,1,0,0,1,0,0,1,0
150,6.39399979984591,-1,12,1,-200,1,0,0,0,1,0
100,6.24099948679941,-1,12,1,150,1,0,0,0,1,0
200,4.25099358677835,-1,12,1,-150,1,0,0,0,1,0
0,7.25400143361185,-1,12,1,200,1,0,0,1,0,0
-100,4.27000153469999,1,12,1,0,0,1,0,0,1,0
50,6.21800024616823,-1,12,1,-100,1,0,0,0,1,0
-300,3.8170023269704,1,12,1,50,0,1,0,0,1,0
0,4.16200093400403,-1,12,1,-300,1,0,0,1,0,0
-25,4.03199349892384,-1,12,1,0,1,0,0,0,0,1
300,3.13000270033081,-1,12,1,-25,1,0,0,0,1,0
150,5.28200206911424,-1,12,1,300,1,0,0,0,1,0
-200,3.92799690175161,1,12,1,150,0,1,0,0,1,0
-50,5.00199983120547,1,12,1,-200,0,1,0,0,1,0
25,5.57299672484805,1,12,1,-50,0,1,0,0,0,1
100,4.13899470258184,-1,12,1,25,1,0,0,0,1,0
150,3.60300126695802,-1,12,1,100,1,0,0,0,1,0
-200,6.30000274861231,1,12,1,150,0,1,0,0,1,0
0,6.59300231993257,-1,12,1,-200,1,0,0,1,0,0
100,5.40899666273617,1,12,1,0,0,1,0,0,0,1
-50,5.1419949235933,1,12,1,100,0,1,0,0,1,0
300,3.93099565398734,-1,12,1,-50,1,0,0,0,1,0
0,6.12199522531591,-1,12,1,300,1,0,0,1,0,0
25,6.4219952927815,1,12,1,0,0,1,0,0,0,1
-300,6.40599645698239,-1,12,1,25,1,0,0,0,0,1
-150,4.10200089800492,1,12,1,-300,0,1,0,0,1,0
200,7.50500169920997,1,12,1,-150,0,1,0,0,0,1
50,6.19099569583341,-1,12,1,200,1,0,0,0,1,0
-25,4.10000115787989,1,12,1,50,0,1,0,0,1,0
-100,4.23299657356984,1,12,1,-25,0,1,0,0,1,0
-150,5.66299346721644,1,12,1,-100,0,1,0,0,1,0
25,5.67200087630772,1,12,2,100,0,1,0,0,0,1
-50,4.72400302088499,1,12,2,25,0,1,0,0,1,0
-200,3.25600046741602,1,12,2,-50,0,1,0,0,1,0
150,8.48400780129305,-1,12,2,-200,1,0,0,0,1,0
300,3.6000034012759,-1,12,2,150,1,0,0,0,1,0
-25,5.45400202584278,1,12,2,300,0,1,0,0,1,0
0,4.37900178706332,1,12,2,-25,0,1,0,1,0,0
-300,3.21999898552895,1,12,2,0,0,1,0,0,1,0
50,6.76400653803285,-1,12,2,-300,1,0,0,0,1,0
-100,4.15900381779647,1,12,2,50,0,1,0,0,1,0
0,5.23300791895599,1,12,2,-100,0,1,0,1,0,0
200,5.38000062894571,-1,12,2,0,1,0,0,0,1,0
-150,4.2180012731551,1,12,2,200,0,1,0,0,1,0
-100,3.93500480246439,1,12,2,-150,0,1,0,0,1,0
-25,6.72300556302071,-1,12,2,-100,1,0,0,0,0,1
50,4.15100296401943,1,12,2,-25,0,1,0,0,0,1
200,4.90500288712792,-1,12,2,50,1,0,0,0,1,0
-150,4.04100315010146,1,12,2,200,0,1,0,0,1,0
-300,2.8300081678608,1,12,2,-150,0,1,0,0,1,0
25,3.87800218129269,-1,12,2,-300,1,0,0,0,1,0
0,5.91700759851665,1,12,2,25,0,1,0,1,0,0
300,4.73900226438127,-1,12,2,0,1,0,0,0,1,0
-50,5.71100385534373,1,12,2,300,0,1,0,0,1,0
100,3.32600149249629,-1,12,2,-50,1,0,0,0,1,0
0,4.13500251722144,1,12,2,100,0,1,0,1,0,0
-200,3.20500054681179,1,12,2,0,0,1,0,0,1,0
150,4.22100419735943,-1,12,2,-200,1,0,0,0,1,0
100,6.81700262081722,-1,12,2,150,1,0,0,0,1,0
200,5.21700554562267,-1,12,2,-150,1,0,0,0,1,0
0,4.33000456822629,1,12,2,200,0,1,0,1,0,0
-100,5.57700020957418,-1,12,2,0,1,0,0,0,0,1
50,3.70100308084511,-1,12,2,-100,1,0,0,0,1,0
-300,4.06700600957993,1,12,2,50,0,1,0,0,1,0
0,5.77800057805143,1,12,2,-300,0,1,0,1,0,0
-25,5.94500172472181,1,12,2,0,0,1,0,0,1,0
300,3.40600892961083,-1,12,2,-25,1,0,0,0,1,0
150,5.38700870836328,-1,12,2,300,1,0,0,0,1,0
-200,3.25000932312105,1,12,2,150,0,1,0,0,1,0
-50,5.6940009076643,1,12,2,-200,0,1,0,0,1,0
25,5.49500348532456,-1,12,2,-50,1,0,0,0,1,0
100,2.77700626969454,-1,12,2,25,1,0,0,0,1,0
150,4.65000855863764,-1,12,2,100,1,0,0,0,1,0
-200,3.32300381804089,1,12,2,150,0,1,0,0,1,0
0,6.28700944269076,-1,12,2,-200,1,0,0,1,0,0
100,4.48000082469662,-1,12,2,0,1,0,0,0,1,0
-50,4.49200149763055,1,12,2,100,0,1,0,0,1,0
300,4.52600787771371,-1,12,2,-50,1,0,0,0,1,0
0,4.18700609791995,1,12,2,300,0,1,0,1,0,0
25,4.7320016754893,-1,12,2,0,1,0,0,0,1,0
-300,4.87000589156378,1,12,2,25,0,1,0,0,1,0
-150,4.34200018180127,1,12,2,-300,0,1,0,0,1,0
200,7.64300516105141,1,12,2,-150,0,1,0,0,0,1
50,4.93400394118362,-1,12,2,200,1,0,0,0,1,0
-25,5.05200247323955,1,12,2,50,0,1,0,0,1,0
-100,2.68700502634601,1,12,2,-25,0,1,0,0,1,0
-150,4.45100751710561,1,12,2,-100,0,1,0,0,1,0
25,3.83100197160093,1,12,3,100,0,1,0,0,0,1
-50,4.61199494087487,1,12,3,25,0,1,0,0,1,0
-200,2.68399842322106,1,12,3,-50,0,1,0,0,1,0
150,3.76299833440862,-1,12,3,-200,1,0,0,0,1,0
300,1.43299572276737,-1,12,3,150,1,0,0,0,1,0
-25,4.53899589395587,1,12,3,300,0,1,0,0,1,0
0,3.35900088858762,1,12,3,-25,0,1,0,1,0,0
-300,3.25500214385829,1,12,3,0,0,1,0,0,1,0
50,3.93599605917552,-1,12,3,-300,1,0,0,0,1,0
-100,3.98199542796647,1,12,3,50,0,1,0,0,1,0
0,4.95699938476173,-1,12,3,-100,1,0,0,1,0,0
200,3.19499472474854,-1,12,3,0,1,0,0,0,1,0
-150,3.19800058483816,1,12,3,200,0,1,0,0,1,0
-100,3.91399937617825,1,12,3,-150,0,1,0,0,1,0
-25,5.12299848568364,-1,12,3,-100,1,0,0,0,0,1
50,4.97400113832555,-1,12,3,-25,1,0,0,0,1,0
200,2.51100041949394,-1,12,3,50,1,0,0,0,1,0
-150,2.69399491154763,1,12,3,200,0,1,0,0,1,0
-300,2.91399400281807,1,12,3,-150,0,1,0,0,1,0
25,3.90199726092396,-1,12,3,-300,1,0,0,0,1,0
0,6.13199375093245,-1,12,3,25,1,0,0,1,0,0
300,3.92999974978011,-1,12,3,0,1,0,0,0,1,0
-50,3.25099384379428,1,12,3,300,0,1,0,0,1,0
100,5.21700166678056,-1,12,3,-50,1,0,0,0,1,0
0,5.84999481547129,1,12,3,100,0,1,0,1,0,0
-200,2.68199266564625,1,12,3,0,0,1,0,0,1,0
150,3.89599567568075,-1,12,3,-200,1,0,0,0,1,0
100,5.16999488329748,1,12,3,150,0,1,0,0,0,1
200,2.54999903393036,-1,12,3,-150,1,0,0,0,1,0
0,2.84800130462827,1,12,3,200,0,1,0,1,0,0
-100,5.231002635599,1,12,3,0,0,1,0,0,1,0
50,5.04800366664131,-1,12,3,-100,1,0,0,0,1,0
-300,3.27899890852132,1,12,3,50,0,1,0,0,1,0
0,3.88100387441955,1,12,3,-300,0,1,0,1,0,0
-25,6.28900124740903,-1,12,3,0,1,0,0,0,0,1
300,1.89100418103044,-1,12,3,-25,1,0,0,0,1,0
150,5.17900398850907,-1,12,3,300,1,0,0,0,1,0
-200,3.08100187373202,1,12,3,150,0,1,0,0,1,0
-50,5.23999879610346,1,12,3,-200,0,1,0,0,1,0
25,3.55000274658232,1,12,3,-50,0,1,0,0,0,1
100,4.17299853718578,-1,12,3,25,1,0,0,0,1,0
150,5.24100399434974,-1,12,3,100,1,0,0,0,1,0
-200,2.53100082910532,1,12,3,150,0,1,0,0,1,0
0,4.08200346351077,1,12,3,-200,0,1,0,1,0,0
100,6.50700551069167,-1,12,3,0,1,0,0,0,1,0
-50,4.45099862993084,1,12,3,100,0,1,0,0,1,0
300,1.47500463366305,-1,12,3,-50,1,0,0,0,1,0
0,3.04000559461565,1,12,3,300,0,1,0,1,0,0
25,4.85900075662357,1,12,3,0,0,1,0,0,0,1
-300,4.24299905741645,1,12,3,25,0,1,0,0,1,0
-150,3.03700432324695,1,12,3,-300,0,1,0,0,1,0
200,3.65600571727555,-1,12,3,-150,1,0,0,0,1,0
50,5.07300513792143,-1,12,3,200,1,0,0,0,1,0
-25,5.65900327193958,1,12,3,50,0,1,0,0,1,0
-100,6.69900056994084,1,12,3,-25,0,1,0,0,1,0
-150,5.3460037131299,1,12,3,-100,0,1,0,0,1,0
25,3.82500159597839,-1,13,1,100,1,0,0,0,1,0
-50,4.45800134527963,-1,13,1,25,1,0,0,0,0,1
-200,2.8420013762734,1,13,1,-50,0,1,0,0,1,0
150,1.45100537717371,-1,13,1,-200,1,0,0,0,1,0
300,3.74100380480377,-1,13,1,150,1,0,0,0,1,0
-25,4.98200703978364,-1,13,1,300,1,0,0,0,0,1
0,6.35400358725019,-1,13,1,-25,1,0,0,1,0,0
-300,3.742006862165,-1,13,1,0,1,0,0,0,0,1
50,7.47400740337616,-1,13,1,-300,1,0,0,0,1,0
-100,2.44700255274802,1,13,1,50,0,1,0,0,1,0
0,8.77500041699386,1,13,1,-100,0,1,0,1,0,0
200,2.43000149285945,-1,13,1,0,1,0,0,0,1,0
-150,4.20100082660065,1,13,1,200,0,1,0,0,1,0
-100,5.10999813509261,1,13,1,-150,0,1,0,0,1,0
-25,7.471999391797,1,13,1,-100,0,1,0,0,1,0
50,3.7700022224235,-1,13,1,-25,1,0,0,0,1,0
200,2.63899897027295,-1,13,1,50,1,0,0,0,1,0
-150,4.28100368809828,1,13,1,200,0,1,0,0,1,0
-300,5.4340037723814,1,13,1,-150,0,1,0,0,1,0
25,5.94100432407868,-1,13,1,-300,1,0,0,0,1,0
0,7.7810034279828,1,13,1,25,0,1,0,1,0,0
300,2.31900554800086,-1,13,1,0,1,0,0,0,1,0
